# W: 60, PAA: 7, A: 7, S: noreduction
10,1124,405,382,367
50,3485,1280,1097,1270
125,5997,2428,1830,2197
250,8593,3759,2542,3083
500,11847,5381,3327,4250
750,13792,6125,3893,5097
1000,15794,7229,4224,5966
10,1089,422,342,363
50,3617,1419,1131,1261
125,5643,2384,1680,1985
250,8735,3839,2452,3251
500,11725,5272,3345,4218
750,14015,6352,3964,5096
1000,15490,6980,4357,5835
10,1168,426,357,418
50,3363,1294,1047,1169
125,6153,2631,1933,2085
250,8749,3818,2466,3161
500,11768,5207,3345,4368
750,13891,6157,3904,5221
1000,15632,7094,4312,5861
10,1103,417,381,333
50,3553,1419,1091,1234
125,5771,2414,1809,1955
250,8491,3664,2546,3043
500,11534,5238,3331,4136
750,13994,6139,4090,5236
1000,15741,7065,4449,5938
10,1093,381,361,380
50,3347,1312,1056,1169
125,5980,2450,1872,2027
250,8469,3654,2422,3082
500,11997,5374,3432,4348
750,13889,6192,4034,5076
1000,15620,7108,4451,5777
10,1165,413,402,369
50,3463,1316,1024,1273
125,6107,2603,1822,2122
250,8574,3796,2454,3025
500,11848,5202,3383,4448
750,14128,6349,3882,5311
1000,15705,6949,4401,5977
10,1133,406,367,391
50,3426,1266,1093,1267
125,6062,2588,1803,2081
250,8636,3583,2620,3172
500,11901,5248,3409,4483
750,13687,6117,3931,5075
1000,15669,7145,4285,5760
10,1100,387,332,412
50,3733,1476,1182,1269
125,5968,2479,1772,2119
250,8411,3653,2397,3032
500,11710,5254,3329,4309
750,14009,6119,4026,5316
1000,15686,7000,4264,6052
10,1151,426,377,383
50,3495,1266,1115,1271
125,5889,2396,1798,2137
250,8439,3607,2468,3038
500,11933,5301,3455,4496
750,13997,6305,3882,5323
1000,15627,7049,4481,5838
10,1155,429,359,402
50,3465,1305,1153,1197
125,6080,2514,1818,2122
250,8478,3696,2525,2983
500,11719,5051,3404,4389
750,13952,6197,3974,5239
1000,15327,6795,4357,5752
10,1059,362,351,369
50,3358,1348,1067,1093
125,5972,2449,1768,2167
250,8537,3705,2444,3150
500,11652,5231,3307,4272
750,13796,6293,3783,5195
1000,15555,6984,4312,5968
