NOREDUCTION,10,5,2,0.3766666666666667,0.6233333333333333
NOREDUCTION,10,5,3,0.5166666666666666,0.48333333333333334
NOREDUCTION,10,5,4,0.6133333333333333,0.38666666666666666
NOREDUCTION,10,5,5,0.7033333333333334,0.2966666666666667
NOREDUCTION,10,6,2,0.39,0.61
NOREDUCTION,10,6,3,0.5266666666666666,0.47333333333333333
NOREDUCTION,10,5,6,0.6799999999999999,0.32
NOREDUCTION,10,6,4,0.65,0.35
NOREDUCTION,10,5,7,0.6699999999999999,0.33
NOREDUCTION,10,5,8,0.65,0.35
NOREDUCTION,10,6,5,0.6866666666666666,0.31333333333333335
NOREDUCTION,10,5,9,0.6233333333333333,0.37666666666666665
NOREDUCTION,10,6,6,0.61,0.39
NOREDUCTION,10,7,2,0.3966666666666666,0.6033333333333334
NOREDUCTION,10,5,10,0.6,0.4
NOREDUCTION,10,7,3,0.6566666666666667,0.3433333333333333
NOREDUCTION,10,5,12,0.5466666666666666,0.4533333333333333
NOREDUCTION,10,5,11,0.5633333333333334,0.43666666666666665
NOREDUCTION,10,5,13,0.5166666666666666,0.48333333333333334
NOREDUCTION,10,6,7,0.5466666666666666,0.4533333333333333
NOREDUCTION,10,5,14,0.5566666666666666,0.44333333333333336
NOREDUCTION,10,6,8,0.5633333333333334,0.43666666666666665
NOREDUCTION,10,7,4,0.6166666666666667,0.38333333333333336
NOREDUCTION,10,6,9,0.53,0.47
NOREDUCTION,10,8,2,0.5,0.5
NOREDUCTION,10,6,10,0.4966666666666667,0.5033333333333333
NOREDUCTION,10,7,5,0.5566666666666666,0.44333333333333336
NOREDUCTION,10,6,11,0.54,0.46
NOREDUCTION,10,6,12,0.4866666666666667,0.5133333333333333
NOREDUCTION,10,6,13,0.45333333333333337,0.5466666666666666
NOREDUCTION,10,7,6,0.5566666666666666,0.44333333333333336
NOREDUCTION,10,8,3,0.6033333333333333,0.39666666666666667
NOREDUCTION,10,6,14,0.4066666666666666,0.5933333333333334
NOREDUCTION,10,7,7,0.44666666666666666,0.5533333333333333
NOREDUCTION,10,8,4,0.56,0.44
NOREDUCTION,10,7,8,0.4733333333333334,0.5266666666666666
NOREDUCTION,10,7,9,0.4766666666666667,0.5233333333333333
NOREDUCTION,10,7,10,0.3666666666666667,0.6333333333333333
NOREDUCTION,10,7,11,0.41333333333333333,0.5866666666666667
NOREDUCTION,10,7,12,0.37,0.63
NOREDUCTION,10,9,2,0.5766666666666667,0.42333333333333334
NOREDUCTION,10,7,13,0.3433333333333334,0.6566666666666666
NOREDUCTION,10,8,5,0.49,0.51
NOREDUCTION,10,7,14,0.32999999999999996,0.67
NOREDUCTION,10,9,3,0.5466666666666666,0.4533333333333333
NOREDUCTION,10,8,6,0.44999999999999996,0.55
NOREDUCTION,10,8,7,0.4033333333333333,0.5966666666666667
NOREDUCTION,10,8,8,0.4066666666666666,0.5933333333333334
NOREDUCTION,10,8,9,0.3533333333333334,0.6466666666666666
NOREDUCTION,10,8,10,0.3733333333333333,0.6266666666666667
NOREDUCTION,10,9,4,0.5,0.5
NOREDUCTION,10,8,11,0.32666666666666666,0.6733333333333333
NOREDUCTION,10,8,12,0.3466666666666667,0.6533333333333333
NOREDUCTION,11,5,2,0.43000000000000005,0.57
NOREDUCTION,11,5,3,0.53,0.47
NOREDUCTION,11,5,4,0.7166666666666667,0.2833333333333333
NOREDUCTION,11,5,5,0.7666666666666666,0.23333333333333334
NOREDUCTION,10,8,13,0.30666666666666664,0.6933333333333334
NOREDUCTION,10,8,14,0.30333333333333334,0.6966666666666667
NOREDUCTION,11,5,6,0.7666666666666666,0.23333333333333334
NOREDUCTION,11,5,7,0.7433333333333334,0.25666666666666665
NOREDUCTION,10,9,5,0.42666666666666664,0.5733333333333334
NOREDUCTION,11,5,8,0.7166666666666667,0.2833333333333333
NOREDUCTION,10,9,6,0.42666666666666664,0.5733333333333334
